diff,SECT/DRGN21.BIN/51/3,scripts/DRGN21/51/3.diff,"Hellena Prison Fruegel (I) Cutscenes, Lavitz, widescreen patch"
diff,SECT/DRGN21.BIN/51/4,scripts/DRGN21/51/4.diff,"Hellena Prison Fruegel (I) Cutscenes, Warden #1, widescreen patch"
diff,SECT/DRGN21.BIN/51/9,scripts/DRGN21/51/9.diff,"Hellena Prison Fruegel (I) Cutscenes, Warden #2, widescreen patch"
diff,SECT/DRGN21.BIN/96/3,scripts/DRGN21/96/3.diff,"Hellena Prison, Lavitz running into walls fix, GH#1083"
diff,SECT/DRGN21.BIN/249/5,scripts/DRGN21/249/5.diff,"Lavitz's home, add animation to fix hug position, GH#1196"
diff,SECT/DRGN21.BIN/270/1,scripts/DRGN21/270/1.diff,"Indels Castle, fix ladder animations"
diff,SECT/DRGN21.BIN/276/1,scripts/DRGN21/276/1.diff,"Indels Castle, fix ladder animations"
diff,SECT/DRGN21.BIN/339/1,scripts/DRGN21/339/1.diff,"Marshland, adjust piggyback cutscene camera, GH#1063"
diff,SECT/DRGN21.BIN/453/1,scripts/DRGN21/453/1.diff,"Lohan Hero Competition shop"
diff,SECT/DRGN21.BIN/543/1,scripts/DRGN21/543/1.diff,"Kazas Slums, fix Dart falling down ladder hole, GH#1452"
diff,SECT/DRGN21.BIN/597/1,scripts/DRGN21/597/1.diff,"Kazas Garbage Room, GH#1078"
diff,SECT/DRGN21.BIN/702/4,scripts/DRGN21/702/4.diff,"Intro, smooth knight riding rotation"
diff,SECT/DRGN21.BIN/702/6,scripts/DRGN21/702/6.diff,"Intro, smooth knight riding rotation"
diff,SECT/DRGN21.BIN/702/7,scripts/DRGN21/702/7.diff,"Intro, smooth knight riding rotation"
diff,SECT/DRGN21.BIN/717/2,scripts/DRGN21/717/2.diff,"Feyrbrand Chase Cutscene, widescreen patch"
diff,SECT/DRGN21.BIN/717/4,scripts/DRGN21/717/4.diff,"Feyrbrand Chase Cutscene, widescreen patch"
diff,SECT/DRGN21.BIN/717/5,scripts/DRGN21/717/5.diff,"Feyrbrand Chase Cutscene, widescreen patch"
diff,SECT/DRGN21.BIN/717/6,scripts/DRGN21/717/6.diff,"Feyrbrand Chase Cutscene, widescreen patch"
diff,SECT/DRGN21.BIN/720/3,scripts/DRGN21/720/3.diff,"Feyrbrand Chase Cutscene, widescreen patch"
diff,SECT/DRGN21.BIN/726/8,scripts/DRGN21/726/8.diff,"Seles Commander Cutscene, Knight #1, widescreen patch"
diff,SECT/DRGN21.BIN/726/9,scripts/DRGN21/726/9.diff,"Seles Commander Cutscene, Knight #2, widescreen patch"
diff,SECT/DRGN22.BIN/270/1,scripts/DRGN22/270/1.diff,"Indels Castle, fix ladder animations"
diff,SECT/DRGN22.BIN/276/1,scripts/DRGN22/276/1.diff,"Indels Castle, fix ladder animations"
diff,SECT/DRGN22.BIN/453/1,scripts/DRGN22/453/1.diff,"Lohan Hero Competition shop"
diff,SECT/DRGN22.BIN/543/1,scripts/DRGN22/543/1.diff,"Kazas Slums, fix Dart falling down ladder hole, GH#1452"
diff,SECT/DRGN22.BIN/597/1,scripts/DRGN22/597/1.diff,"Kazas Garbage Room, GH#1078"
diff,SECT/DRGN22.BIN/672/7,scripts/DRGN22/672/7.diff,"Twin Castle, fix evening guard flashing, GH#1794"
diff,SECT/DRGN22.BIN/672/8,scripts/DRGN22/672/8.diff,"Twin Castle, fix evening guard flashing, GH#1794"
diff,SECT/DRGN22.BIN/681/1,scripts/DRGN22/681/1.diff,"Adjust text placement for conversation with Kongol in training room, GH#1839"
diff,SECT/DRGN22.BIN/681/2,scripts/DRGN22/681/2.diff,"Adjust text placement for conversation with Kongol in training room, GH#1839"
diff,SECT/DRGN22.BIN/795/1,scripts/DRGN22/795/1.diff,"Giganto Home Haschel solo cutscene, switch camera offset axis GH#1918"
diff,SECT/DRGN22.BIN/798/1,scripts/DRGN22/798/1.diff,"Giganto Home outside throne, Haschel leaves, fix unlock party GH#1772"
diff,SECT/DRGN22.BIN/801/1,scripts/DRGN22/801/1.diff,"Giganto Home throne room, Haschel leaves, fix unlock party GH#1772"
diff,SECT/DRGN22.BIN/804/1,scripts/DRGN22/804/1.diff,"Giganto Home Gehrich cutscene, Haschel rejoins, fix unlock party GH#1772"
diff,SECT/DRGN22.BIN/807/1,scripts/DRGN22/807/1.diff,"Giganto Home below throne, party leaves, fix unlock party GH#1772"
diff,SECT/DRGN22.BIN/861/1,scripts/DRGN22/861/1.diff,"Queen Fury, fix Meru rotation, GH#1705"
diff,SECT/DRGN22.BIN/933/3,scripts/DRGN22/933/3.diff,"Fueno, rotate lady outside inn to face player for dialogue GH#1445"
diff,SECT/DRGN22.BIN/1098/1,scripts/DRGN22/1098/1.diff,"Princess Emille's room, fix Dart animation GH#1115"
diff,SECT/DRGN22.BIN/1137/1,scripts/DRGN22/1137/1.diff,"Twin Castle Balcony Lisa Cutscenes, flags, widescreen patch"
diff,SECT/DRGN22.BIN/1137/2,scripts/DRGN22/1137/2.diff,"Twin Castle Balcony Lisa Cutscenes, Lisa, widescreen patch"
diff,SECT/DRGN22.BIN/1137/7,scripts/DRGN22/1137/7.diff,"Twin Castle Balcony Lisa Cutscenes, Rose, widescreen patch"
diff,SECT/DRGN22.BIN/1137/8,scripts/DRGN22/1137/8.diff,"Twin Castle Balcony Lisa Cutscenes, Libria, widescreen patch"
diff,SECT/DRGN23.BIN/12/1,scripts/DRGN23/12/1.diff,"Furni retail dialogue fix, GH#1484"
diff,SECT/DRGN23.BIN/141/1,scripts/DRGN23/141/1.diff,"Crystal Palace Queen Theresa Kidnap, widescreen patch"
diff,SECT/DRGN23.BIN/144/1,scripts/DRGN23/144/1.diff,"Crystal Palace Queen Theresa Kidnap, widescreen patch"
diff,SECT/DRGN23.BIN/348/1,scripts/DRGN23/348/1.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/348/2,scripts/DRGN23/348/2.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/348/3,scripts/DRGN23/348/3.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/360/1,scripts/DRGN23/360/1.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/360/2,scripts/DRGN23/360/2.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/360/3,scripts/DRGN23/360/3.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/366/1,scripts/DRGN23/366/1.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/366/2,scripts/DRGN23/366/2.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/366/3,scripts/DRGN23/366/3.diff,"Flanvel Teleporter Fixes"
diff,SECT/DRGN23.BIN/495/2,scripts/DRGN23/495/2.diff,"Vellweb Belzac dialogue fix, GH#1768"
diff,SECT/DRGN24.BIN/330/3,scripts/DRGN24/330/3.diff,"Fueno, rotate lady outside inn to face player for dialogue GH#1445"
diff,SECT/DRGN24.BIN/612/3,scripts/DRGN24/612/3.diff,"Aglis, Meru running into walls fix, GH#1720"
